,Symbol,Q3 Date,Q3 Price,Q2 Date,Q2 Price,Q1 Date,Q1 Price,Q1 P/E,Q2 P/E,Q3 P/E,Q1 ROE,Q2 ROE,Q3 ROE,Sector,Q1 Rev Growth,Q1 Op Inc Growth,Q1 EPS Growth,Q2 Rev Growth,Q2 Op Inc Growth,Q2 EPS Growth,Q3 Rev Growth,Q3 Op Inc Growth,Q3 EPS Growth
291,EXC,6/30/2020,35.9309,3/31/2020,36.0546,12/31/2019,44.3149,56.08245764,60.46269691,67.3100929,0.023957299,0.017917616,0.01593126,Utilities,-0.065740844,-0.288987435,-0.003078437,0.048549509,0.268191268,-0.24533961,-0.162912999,-0.536885246,-0.104811256
292,FTI,6/30/2020,6.84,3/31/2020,6.74,12/31/2019,20.9976,-3.881163679,-0.926307546,262.7846154,-0.315172405,-0.802706834,0.002825336,Energy,0.117447753,-19.31025416,-19.30067542,-0.160056885,-0.501053035,-0.344921471,0.009008721,1.033195153,1.003577417
293,ORLY,6/30/2020,421.67,3/31/2020,301.05,12/31/2019,438.26,103.1755405,75.81712749,59.35074231,0.81772789,2.760262394,0.902507214,Consumer Discretionary,-0.068835954,-0.176857837,-0.164456693,-0.002612994,-0.040638455,-0.065204546,0.248379257,0.738805036,0.789265981
294,XRAY,6/30/2020,44.06,3/31/2020,38.7394,12/31/2019,56.2967,122.1687918,-61.16893109,-101.0054717,0.020088365,-0.029845333,-0.020546618,Health Care,0.155285313,0.247488584,0.219235349,-0.213405308,-1.913616398,-2.374362536,-0.438865378,0.164262821,0.311232868
295,FAST,9/30/2020,45.09,6/30/2020,42.6059,3/31/2020,30.8636,87.64269616,102.5466409,116.7806635,0.076262892,0.085842616,0.076760466,Industrials,0.070561516,0.135621599,0.132460767,0.103877103,0.164762256,0.179838137,-0.063419483,-0.081962025,-0.061326658
296,LEG,6/30/2020,35.15,3/31/2020,26.3587,12/31/2019,49.6323,77.76489401,78.21093479,-781.9434426,0.066158537,0.036908415,-0.005023884,Consumer Discretionary,-0.076172033,-0.062456627,-0.132354541,-0.08681981,-0.402664693,-0.471954124,-0.191678623,-0.717472119,-1.133374874
297,IVZ,6/30/2020,10.6136,3/31/2020,8.7754,12/31/2019,17.0917,32.7674349,28.62140057,49.29948004,0.017240757,0.010422763,0.007329804,Financials,0.012902476,0.143584151,0.052014844,-0.082568281,0.007628735,-0.412204521,-0.112514854,-0.630599369,-0.297814742
298,ICE,6/30/2020,91.6,3/31/2020,80.4902,12/31/2019,91.9193,115.309479,68.72624769,96.15372849,0.025963489,0.038372985,0.030849997,Financials,-0.028443114,-0.11898017,-0.151616096,0.201078582,0.418006431,0.469196513,-0.105195638,-0.156462585,-0.186591187
299,AMZN,6/30/2020,2758.8201,3/31/2020,1949.72,12/31/2019,1847.84,285.5444308,389.1748797,267.8312857,0.052658717,0.03883748,0.071112739,Consumer Discretionary,0.249424844,0.228698131,0.52836356,-0.13706025,0.028357824,-0.22582978,0.17839156,0.46477814,1.056055235
300,PSA,6/30/2020,191.89,3/31/2020,196.5826,12/31/2019,208.6941,94.38986288,93.74820372,106.3726586,0.042592827,0.040624967,0.035019884,Real Estate,-0.016229831,0.050653352,-0.029854938,-0.001974916,-0.126946901,-0.051587984,-0.00949193,-0.042563072,-0.139719207
301,STZ,8/31/2020,184.479996,5/31/2020,,2/29/2020,,82.26302547,-187.0371166,78.68624801,0.032839315,-0.01607627,0.043814168,Consumer Staples,-0.048264479,1.04004491,0.122785296,0.031793578,0.106219042,-1.444100411,0.151268208,0.389883914,3.542152345
302,TPR,6/27/2020,,3/28/2020,,12/28/2019,,24.54610515,-5.67205878,-11.79819605,0.089934987,-0.265207003,-0.129063433,Consumer Discretionary,0.337359158,6.036821705,14.42671429,-0.409306167,-2.887909667,-3.270986322,-0.333644076,0.591539023,0.56624816
303,BLL,6/30/2020,69.3601,3/31/2020,64.402,12/31/2019,64.2777,134.7332904,930.5416979,244.765152,0.05425568,0.008745247,0.034033309,Materials,-0.079241449,0.04040404,0.766337147,0.02427363,-0.247572816,-0.85492695,0.005745063,0.148387097,3.094350527
304,QCOM,6/28/2020,,3/29/2020,,12/29/2019,,108.5005681,167.5710895,119.3399718,0.204963439,0.153694581,0.255595886,Information Technology,0.054632322,0.417159763,0.905364433,0.027378373,-0.317327766,-0.490540033,-0.061924847,0.264525994,0.824594196
305,NTAP,7/31/2020,44.3,4/24/2020,42.5877,1/24/2020,58.4443,48.31676787,48.67165714,127.7220779,0.982269504,0.809917355,0.271126761,Information Technology,0.024070022,-0.094594595,0.174766428,-0.002136752,-0.003731343,-0.276626351,-0.069950036,-0.490636704,-0.6036
306,BEN,6/30/2020,20.6986,3/31/2020,16.474,12/31/2019,25.2447,35.67389418,102.4262099,34.97521701,0.034766307,0.007987156,0.028712108,Financials,-0.027401033,0.003065134,0.152242937,-0.052665109,-0.093200917,-0.772712499,-0.112231936,-0.287559674,2.67949515
307,OMC,6/30/2020,54.6,3/31/2020,54.286,12/31/2019,79.3227,41.87856282,45.74662921,-484.8570248,0.145415046,0.105450237,-0.01002901,Communication Services,0.142778299,0.365729981,0.432002722,-0.177315754,-0.349938119,-0.373494676,-0.177933018,-0.851261304,-1.094895801
308,STT,6/30/2020,63.55,3/31/2020,52.82,12/31/2019,77.644,50.32831767,29.82522123,32.63695411,0.023085424,0.026570554,0.027901741,Financials,0.049948329,-0.115117892,-0.019324286,0.005577428,0.213166144,0.147937125,-0.041761827,0.0374677,0.099492936
309,EFX,9/30/2020,156.899994,6/30/2020,171.4593,3/31/2020,118.8468,129.401578,219.3749334,84.95833752,0.047182066,0.035596303,0.076544896,Industrials,0.034372502,-0.612664474,-0.885525998,0.057518216,1.885350318,11.09893295,0.025994363,0.227373068,-0.149004279
310,CAH,6/30/2020,52.19,3/31/2020,47.4917,12/31/2019,49.6094,66.29619818,39.893028,23.31047256,0.22022022,0.290939318,0.366685299,Health Care,0.064111834,1.06268997,1.045001377,-0.01454637,0.687878788,0.590912736,-0.063028322,-0.527827648,0.880678382
311,CNC,6/30/2020,63.55,3/31/2020,59.41,12/31/2019,62.87,127.1044896,713.0000743,30.9581243,0.01665206,0.001953374,0.048132184,Health Care,-0.00595489,0.403409091,1.186596525,0.379685098,-0.04048583,-0.831550856,0.064822286,7.561181435,23.63718195
312,UNP,9/30/2020,196.869995,6/30/2020,168.2266,3/31/2020,139.5533,64.96707901,100.93596,98.07390066,0.092176849,0.068806224,0.079248794,Industrials,-0.0551124,-0.06087735,-0.08879129,0.003261704,0.021448999,0.064075573,-0.188372538,-0.228184788,-0.224104541
313,TXT,7/4/2020,,4/4/2020,,1/4/2020,,51.59422483,113.7121616,-82.41701457,0.036063791,0.009035056,-0.016645558,Industrials,0.23810985,-0.128404669,-0.090222484,-0.311771995,-0.607142857,-0.747820665,-0.109830753,-2.090909091,-2.845474108
314,PPG,9/30/2020,122.080002,6/30/2020,105.5461,3/31/2020,82.7253,80.92100333,245.8603271,65.34870695,0.051450349,0.021109272,0.083239171,Materials,-0.080337691,-0.249406176,-0.166054851,-0.107195736,-0.46835443,-0.580074342,0.222222222,2.404761905,3.356029723
315,OXY,6/30/2020,18.3,3/31/2020,11.5733,12/31/2019,39.975,-25.45596619,-7.267351618,-2.060466117,-0.041043468,-0.045630292,-0.348282361,Energy,0.101166638,-2.173120729,-0.7451353,0.018975332,0.259152907,-0.014105046,-0.540502793,-6.757751938,-4.577038763
316,NSC,6/30/2020,174.7152,3/31/2020,144.4771,12/31/2019,191.2605,75.15446374,98.1003301,114.4117139,0.04386196,0.025597958,0.026377767,Industrials,-0.053150299,-0.034136546,0.023770924,-0.024163569,-0.40956341,-0.421293568,-0.205714286,0.073943662,0.036883381
317,LNC,6/30/2020,36.3722,3/31/2020,25.7014,12/31/2019,57.2326,26.36596849,97.49966459,-74.76752624,0.021941185,0.003137255,-0.004534272,Financials,-0.09695372,5.743801653,3.685745394,-0.002919235,-0.801393728,-0.878559912,-0.026675342,-1.552631579,-2.845415576
318,IP,6/30/2020,34.7181,3/31/2020,30.2127,12/31/2019,44.1561,106.0816851,-84.12415617,51.30708688,0.021392454,-0.020562928,0.037693071,Materials,-0.012571839,-0.120338983,-0.521557223,-0.026555111,-0.853564547,-1.862798799,-0.090807175,3.776315789,2.88413989
319,IBM,6/30/2020,119.2091,3/31/2020,108.0473,12/31/2019,129.2075,31.46295676,82.23348068,78.38712879,0.176095197,0.05880294,0.066225488,Information Technology,0.207954293,1.621799081,1.192926715,-0.193139551,-1.012521913,-0.680053085,0.0314154,32.42,0.157438485
320,FMC,6/30/2020,99.62,3/31/2020,81.3178,12/31/2019,98.7945,-4005.067283,51.45105769,70.53247267,-0.001263673,0.077072587,0.065339097,Materials,0.180419994,-0.298936836,-1.035913412,0.044015702,1.599464764,65.06526145,-0.07576,-0.080645161,-0.106353093
321,EIX,6/30/2020,53.6838,3/31/2020,54.1582,12/31/2019,73.6814,154.1772647,92.55204131,58.00318621,0.011164171,0.013703037,0.021160161,Utilities,-0.206094627,-0.548742138,-0.66775584,-0.060606061,0.052264808,0.224440259,0.070609319,0.655629139,0.581669971
322,DOV,9/30/2020,108.339996,6/30/2020,96.1314,3/31/2020,83.1464,68.76172706,111.7177143,77.93231804,0.059140512,0.040383528,0.061698714,Industrials,-0.06738609,0.032527422,0.055903875,-0.094667738,-0.206061599,-0.288389018,0.16614538,0.504250938,0.615377464
323,DAL,9/30/2020,30.58,6/30/2020,28.05,3/31/2020,28.53,-34.03297753,-3.115576351,-3.615705521,-0.03731917,-0.657882624,-1.602323503,Industrials,-0.248885392,-1.293066476,-1.491680206,-0.829143389,10.74390244,9.739770965,0.320163488,0.326272066,-0.059218163
324,CB,6/30/2020,126.62,3/31/2020,111.0183,12/31/2019,153.5612,59.68135616,200.2383639,-172.6786218,0.021199689,0.004827864,-0.006044558,Financials,-0.047075778,-0.141016464,0.080506108,-0.017769376,-0.46,-0.78452169,0.042853477,-1.328703704,-2.322565518
325,AIG,6/30/2020,31.18,3/31/2020,24.0045,12/31/2019,50.177,48.41537357,12.06217492,-3.409696255,0.014145413,0.029066192,-0.127390173,Financials,-0.010959543,-0.131840796,0.415272638,-0.007898149,1.086676218,0.920184487,-0.00641635,-4.191211809,-5.59509261
326,GPN,6/30/2020,169.62,3/31/2020,144.0812,12/31/2019,182.1651,538.0403124,301.8986596,1364.220796,0.0036894,0.005255151,0.001361161,Information Technology,0.797348141,0.127128139,-0.367548988,-0.042340603,0.243762808,0.409605104,-0.121688508,-0.559085003,-0.739486642
327,DXCM,6/30/2020,405.4,3/31/2020,269.27,12/31/2019,218.74,218.5040345,1273.281759,849.3261339,0.105030591,0.02129481,0.034197504,Health Care,0.16780217,0.8125,1.021812013,-0.124675886,-0.668965517,-0.788748152,0.115280178,0.857142857,1.257045584
328,IR,6/30/2020,28.12,3/31/2020,24.3731,12/31/2019,35.2353,287.6406981,-183.6592563,-66.025,0.01374405,-0.004236605,-0.020711612,Industrials,0.015250545,-0.347050754,-0.380092101,0.320402773,-2.445378151,-2.083346939,0.580697587,0.24127907,-2.209253259
329,NVR,6/30/2020,3258.75,3/31/2020,2569.1101,12/31/2019,3808.4099,59.02851717,57.14234971,76.68464879,0.109402096,0.072697099,0.062805943,Consumer Discretionary,0.040912659,0.103873594,0.149746503,-0.204810377,-0.443935032,-0.303144356,0.021575983,0.306771674,-0.054812485
330,ILMN,6/28/2020,,3/29/2020,,12/29/2019,,204.572636,236.3123699,1140.891064,0.051810102,0.037324703,0.010300241,Health Care,0.049614112,-0.12987013,0.014515395,-0.097689076,-0.294776119,-0.271260513,-0.263096624,-0.492063492,-0.72832187
331,NWS,3/31/2020,8.99,12/31/2019,14.3717,9/30/2019,14.1637,-32.51199209,96.81734118,-7.655684789,-0.029033739,0.009488725,-0.12691522,Communication Services,-0.051094891,-7.285714286,-5.036254199,0.059401709,1.668103448,1.335574983,-0.999085922,-1.006748387,-10.22507083
332,AAP,7/11/2020,,4/18/2020,,12/28/2019,,114.4098221,188.5702287,49.04494788,0.027023052,0.012323337,0.050975186,Consumer Discretionary,-0.086281511,-0.268029572,-0.214107765,0.277034991,-0.378265247,-0.543300446,-0.072835654,2.351546063,3.364250008
333,SLG,6/30/2020,48.6936,3/31/2020,41.7799,12/31/2019,88.5132,312.3465803,28.46121037,62.46444971,0.004174091,0.021919763,0.011698613,Real Estate,-0.017702162,0.016391343,-0.379898904,0.020192676,0.039784456,4.180182088,-0.192820304,-0.658175344,-0.468963732
334,EQIX,6/30/2020,699.8804,3/31/2020,619.9187,12/31/2019,576.9635,397.1837136,449.5443842,461.5029334,0.014138737,0.013702505,0.012832153,Real Estate,0.014551013,-0.089144261,0.028577902,0.019339724,-0.050623328,-0.050700793,0.017707343,0.13591561,0.099732413
335,GOOG,6/30/2020,1413.61,3/31/2020,1162.8101,12/31/2019,1337.02,87.10401507,125.6520415,148.9742618,0.052973064,0.033565912,0.033566143,Communication Services,0.137682412,0.009698158,0.516289826,-0.106695605,-0.139110727,-0.397107694,-0.069535217,-0.199824495,0.025365752
336,ESS,6/30/2020,229.17,3/31/2020,218.2041,12/31/2019,295.3692,151.7564567,45.85345055,177.5334605,0.020708868,0.050577658,0.013697208,Real Estate,0.02298246,-0.124480751,0.292656523,0.04529458,0.15667772,1.444963367,-0.055738632,-0.125413623,-0.72873855
337,NWSA,6/30/2020,11.86,3/31/2020,8.98,12/31/2019,14.0006,97.23004918,-7.23689589,-17.58088161,0.009488725,-0.093207354,-0.052360855,Communication Services,0.059401709,1.668103448,1.372153731,-0.085921743,-7.748387097,-9.617681783,-0.151368049,0.616634799,0.456344793
338,SRE,6/30/2020,117.23,3/31/2020,112.0064,12/31/2019,148.6289,89.02470244,44.17287578,15.14439642,0.024161612,0.039529225,0.096376873,Utilities,0.062906725,0.287943262,-0.418344488,0.01292517,-0.047356828,0.518783842,-0.156145064,-0.246242775,2.052807181
339,REGN,6/30/2020,623.65,3/31/2020,488.29,12/31/2019,375.48,54.18859091,89.98107429,81.94398195,0.071417622,0.051479436,0.099068165,Health Care,0.059119313,-0.085037238,0.18175973,-0.157317354,0.0361107,-0.216843962,0.06771688,-0.062419654,0.402481116
340,LRCX,6/28/2020,,3/29/2020,,12/29/2019,,84.49812589,65.55038339,65.27013299,0.117483352,0.126670512,0.134688025,Information Technology,0.192891964,0.277336707,0.108902339,-0.030917735,0.011074841,0.131709381,0.115128663,0.088757754,0.218225828
341,INTU,7/31/2020,306.37,4/30/2020,269.3493,1/31/2020,279.298,307.2278,65.5979845,181.7565843,0.064394956,0.228691983,0.08715237,Information Technology,0.455793991,26,3.210504377,0.77004717,4.233333333,3.516670517,-0.395069953,-0.658174098,-0.589482375
342,ALXN,6/30/2020,112.24,3/31/2020,89.79,12/31/2019,108.15,27.12874016,35.84514706,-23.18148488,0.078869391,0.047464206,-0.101813017,Health Care,0.095954398,0.020754717,0.913988045,0.043704399,0.285582255,-0.37165218,-0.000138427,-2.970093458,-2.932900588
343,SPG,6/30/2020,67.0272,3/31/2020,53.7747,12/31/2019,143.8097,86.35343781,37.59283492,80.38689382,0.202275334,0.200971398,0.125679778,Real Estate,0.050870634,-0.073747315,-0.061208384,-0.090859625,-0.011788477,-0.141056588,-0.215256103,-0.311514211,-0.417099514
344,BLK,6/30/2020,540.8416,3/31/2020,434.4446,12/31/2019,492.649,59.70872557,84.31067456,68.92479559,0.038781411,0.024414625,0.037091353,Financials,0.077193933,0.023968043,0.153554811,-0.067136032,-0.55526658,-0.37547192,-0.01671159,1.055555556,0.522800753
345,V,6/30/2020,192.8784,3/31/2020,160.6079,12/31/2019,187.0319,128.0413985,116.029313,179.9548157,0.09277006,0.089171606,0.06679991,Information Technology,-0.013524523,0.07523427,0.088408864,-0.033036009,-0.022908367,-0.052378638,-0.173727366,-0.235728848,-0.22567548
346,WELL,6/30/2020,51.1937,3/31/2020,44.6083,12/31/2019,78.8993,143.5004672,59.29198762,119.703395,0.014434851,0.019233135,0.011169269,Real Estate,-0.002615049,0.347616085,-0.620740557,-0.003341722,-0.22931337,0.368356917,-0.05571817,-0.414039619,-0.431554463
347,WEC,6/30/2020,87.0487,3/31/2020,86.8737,12/31/2019,90.344,117.1660311,60.76170669,113.7057926,0.024073818,0.043645477,0.023266533,Utilities,0.211131841,0.167899646,0.041254237,0.082721438,0.725695401,0.854204492,-0.265531632,-0.459304181,-0.464546001
348,DVA,6/30/2020,79.14,3/31/2020,76.06,12/31/2019,75.03,39.93705546,40.28340682,48.70359183,0.11477921,0.123004077,0.093597937,Health Care,-0.001891822,0.295423614,0.983959026,-0.019784488,-0.00034588,0.005008756,0.01363561,-0.113548488,-0.139392623
349,EXPD,6/30/2020,76.04,3/31/2020,66.2614,12/31/2019,77.4838,97.86444416,92.85716529,70.01077724,0.0625623,0.060125634,0.08515931,Industrials,-0.014417393,-0.126894214,-0.142710194,-0.069966322,-0.11802706,-0.09873066,0.356896182,0.556857691,0.522071807
350,HST,6/30/2020,10.79,3/31/2020,11.04,12/31/2019,18.2211,163.5799253,-2605.808,-21.61371875,0.010930455,-0.000424689,-0.052404347,Real Estate,0.057052298,-0.156716418,-0.780308857,-0.211394303,-1.097345133,-1.038064458,-0.902091255,-31.09090909,-116.740566
351,CTSH,6/30/2020,56.6331,3/31/2020,46.1254,12/31/2019,61.3655,85.60098861,68.6225297,84.8712108,0.035837416,0.034580232,0.032901932,Information Technology,0.008474576,-0.064275037,-0.205232816,-0.013772176,-0.075079872,-0.062381431,-0.053254438,-0.19343696,-0.007260176
352,SWK,6/27/2020,,3/28/2020,,12/28/2019,,122.4630774,109.1623768,87.7421419,0.021792192,0.01487703,0.023936945,Industrials,0.022322534,-0.165153235,-0.127562389,-0.157449787,-0.292318151,-0.343210246,0.005751901,-0.203170029,0.763650671
353,LEN,8/31/2020,74.82,5/31/2020,,2/29/2020,,46.58112029,35.77496557,34.67966021,0.024834027,0.031276993,0.038808176,Consumer Discretionary,-0.353752139,-0.523395215,-0.399869652,0.173579912,0.597388278,0.301534356,0.110240189,0.269645584,0.285840297
354,LH,6/30/2020,166.11,3/31/2020,126.39,12/31/2019,169.17,73.0015852,-38.72984868,70.07317358,0.030011894,-0.045184542,0.031498633,Health Care,0.008502646,0.04481203,0.032149013,-0.043881628,-1.554404145,-2.408233543,-0.0194773,2.54569055,1.726402461
355,MYL,6/30/2020,16.08,3/31/2020,14.91,12/31/2019,20.1,509.3634146,370.5995192,211.0806091,0.001725037,0.001846804,0.003354276,Health Care,0.077691866,-0.1918443,-0.892681335,-0.179397205,-0.295489297,0.019513431,0.042761148,-0.359196961,0.893611733
356,NUE,7/4/2020,55.0482,4/4/2020,,12/31/2019,55.0482,154.9500918,525.9120636,115.8802679,0.01040977,0.001999468,0.010680032,Materials,-0.060894113,-0.501357663,-0.606054558,0.095988967,-0.087427928,-0.811096099,-0.23061047,0.228218901,4.355684697
357,PLD,6/30/2020,93.33,3/31/2020,79.8765,12/31/2019,87.8605,148.7437937,117.7657566,175.971603,0.017083337,0.015221993,0.012597274,Real Estate,-0.12329372,-0.290159931,-0.143979247,0.184288198,-0.027158009,0.14828672,0.294286377,0.98251886,-0.218054757
358,KMI,6/30/2020,14.8914,3/31/2020,13.4284,12/31/2019,20.184,75.01168525,-99.35260654,-52.85628791,0.018078359,-0.009243038,-0.020061097,Energy,0.04293715,1.030494217,0.20393736,-0.073389021,-0.977731745,-1.502304147,-0.175788796,-7.558139535,-1.084418467
359,MCO,6/30/2020,274.1911,3/31/2020,210.6302,12/31/2019,235.9465,125.3917126,81.83501213,101.8116265,0.587254902,0.838487973,0.48895293,Financials,-0.006207175,-0.081632653,-0.052217493,0.046398443,0.174603175,0.367841503,0.112403101,0.199324324,0.046343207
360,DVN,6/30/2020,11.1043,3/31/2020,6.7054,12/31/2019,24.9313,-14.64034283,-1.392035132,-6.248240448,-0.110651499,-0.463383516,-0.207623179,Energy,-0.337303736,-1.05,-7.155503344,0.705065359,-159.7692308,-1.828659009,-0.811212266,0.713875598,0.631057218
361,KSU,6/30/2020,149.29,3/31/2020,126.8526,12/31/2019,152.369,117.3385044,80.36588534,129.1392522,0.028762012,0.034203826,0.024816197,Industrials,-0.024341313,-0.164893617,-0.281558447,0.003015764,0.226326964,0.215549771,-0.251195845,-0.37534626,-0.267605991
362,NTRS,6/30/2020,79.34,3/31/2020,74.8572,12/31/2019,104.3591,59.56537056,43.5560168,52.81779024,0.033459562,0.033144296,0.027525434,Financials,-0.016206483,-0.06331105,-0.024199926,0.008724832,-0.032115869,-0.019046695,-0.088550172,-0.125569291,-0.12596588
363,KLAC,6/30/2020,193.6463,3/31/2020,142.4356,12/31/2019,175.6855,73.2278751,285.3577745,73.57893591,0.142542562,0.033999687,0.154291775,Information Technology,0.067948244,0.12817369,0.108664008,-0.056635748,-0.668505351,-0.791948015,0.025020998,1.953593263,4.272603426
364,SCHW,6/30/2020,33.5624,3/31/2020,33.2689,12/31/2019,46.8861,71.15460951,54.15088881,64.72391297,0.039181421,0.030262657,0.02177511,Financials,-0.066621803,-0.100323625,-0.093706159,-0.007570296,-0.058453237,-0.067624786,-0.074827461,-0.151862464,-0.155964647
365,AMAT,7/26/2020,,4/26/2020,,1/26/2020,,60.72982769,61.93183298,68.84993888,0.103002309,0.08366578,0.087887972,Information Technology,0.10868407,0.206018519,0.282063581,-0.049255166,-0.105566219,-0.149921018,0.110689917,0.188841202,0.115125064
366,WMB,6/30/2020,19.02,3/31/2020,13.869,12/31/2019,22.6684,221.9702525,-32.54034915,76.24201525,0.009279353,-0.041848794,0.024811661,Energy,0.054027014,-0.544747082,-0.438962751,-0.092074039,-3.166666667,-5.173619271,-0.069001568,2.207100592,1.58532179
367,WMT,7/31/2020,128.8702,4/30/2020,120.5222,1/31/2020,113.0218,77.94983357,86.05707965,56.67423249,0.055458088,0.058470106,0.085991236,Consumer Staples,0.106882515,0.128020348,0.261631499,-0.049756125,-0.01841413,-0.034098198,0.023176004,0.159839204,0.623631729
368,VIAC,6/30/2020,23.32,3/31/2020,14.01,12/31/2019,41.3459,25.92021254,16.72511628,29.91359667,0.074278792,0.038367165,0.034669165,Communication Services,4.020030349,2.590818363,0.880150872,-0.596820023,-0.490272374,-0.474860826,-0.059079322,0.290076336,-0.069336007
369,PEG,6/30/2020,49.16,3/31/2020,44.4985,12/31/2019,57.9851,67.27333112,50.35879353,55.26412417,0.028961495,0.029378976,0.029113679,Utilities,0.076455256,0.034693878,0.084365997,0.122276029,0.57199211,0.025176058,-0.262855088,-0.489335006,0.006699637
370,NOC,9/30/2020,315.48999,6/30/2020,306.1626,3/31/2020,300.0182,58.20629594,50.96617212,53.46691413,0.095784595,0.103480231,0.094200822,Industrials,-0.011581241,-0.177816901,-3.122248573,0.03062645,0.064239829,0.165447318,0.02239982,-0.009054326,-0.01617567
371,NEM,6/30/2020,61.74,3/31/2020,45.0864,12/31/2019,43.1424,62.6901069,44.37335474,144.1198256,0.026377218,0.037696047,0.015633521,Materials,0.093623295,-0.797158082,-0.740270376,-0.130097742,-0.492119089,0.476438193,-0.083688493,0.475862069,-0.578385347
372,LIN,6/30/2020,211.315,3/31/2020,171.5428,12/31/2019,210.1176,222.5186503,160.1533161,244.0983537,0.010412846,0.012797034,0.010057755,Materials,0.011428571,-0.345,-0.301606438,-0.048163842,0.119083969,0.134336577,-0.053717169,-0.19372442,-0.191780566
373,K,6/27/2020,,3/28/2020,,12/28/2019,,158.4177821,57.96994813,62.26119658,0.052784856,0.129768138,0.122299652,Consumer Staples,-0.044187426,0.368821293,-0.411232035,0.058641018,0.275,1.372230845,0.015533411,0.102396514,0.008595051
374,IPG,9/30/2020,16.67,6/30/2020,16.924,3/31/2020,15.7339,1311.269921,-144.5220526,23.17827315,0.001855874,-0.018609207,0.102732682,Communication Services,0.190189082,0.714600147,0.975535892,-0.186780619,-0.887462559,-0.985628398,-0.141579795,-0.608365019,-10.75833333
375,GL,6/30/2020,74.0383,3/31/2020,71.5797,12/31/2019,104.5072,61.87321119,47.18891506,45.8371129,0.025644794,0.025388472,0.022048912,Financials,0.007212102,-0.07761601,-0.071741436,0.025619539,-0.096373036,-0.101933039,0.025743958,0.050619276,0.064850219
376,CAG,8/30/2020,,5/31/2020,,2/23/2020,,69.07504462,83.85504965,57.12025681,0.02625562,0.025571031,0.040510257,Consumer Staples,-0.094228588,-0.11916154,-0.21614681,0.286849315,-0.05871702,-0.01549609,-0.185224611,0.43913163,0.63125167
377,CL,6/30/2020,72.8301,3/31/2020,65.5721,12/31/2019,67.6123,90.13571316,78.72320369,98.50987857,5.495726496,-6.327433628,2.369402985,Consumer Staples,0.022148676,0.085380117,0.117647059,0.020423412,0.025862069,0.110422332,-0.048816207,-0.006302521,-0.112407708
378,APD,6/30/2020,241.46,3/31/2020,198.489,12/31/2019,232.1543,108.4623328,92.348482,120.2703337,0.041156109,0.042015846,0.03829561,Materials,-0.012482481,-0.069960212,-0.054852228,-0.017031091,0.028877005,0.00417677,-0.068176691,-0.065835066,-0.065931561
379,HBI,6/27/2020,,3/28/2020,,12/28/2019,,29.07637171,-363.1935249,22.54037309,0.145148573,-0.009013578,0.149335693,Consumer Discretionary,-0.062112507,-0.118021471,-0.044235899,-0.248167767,-0.856547817,-1.04467396,0.320796954,6.076941108,21.9498404
380,XYL,6/30/2020,64.7513,3/31/2020,64.6621,12/31/2019,77.9828,119.739285,308.5062824,377.2285413,0.039905309,0.013513514,0.010854342,Industrials,0.05787037,16.72727273,0.815538582,-0.180889861,-0.687179487,-0.678167273,0.032947462,-0.114754098,-0.18105916
381,PEAK,6/30/2020,27.204,3/31/2020,23.1794,12/31/2019,33.1683,383.3286039,44.10360916,284.4293183,0.007151945,0.038565562,0.007255722,Real Estate,-0.011673492,3.881820119,1.926743065,0.100545242,0.220318264,5.073847221,0.00562249,-0.799495564,-0.818026143
382,CHRW,6/30/2020,78.6555,3/31/2020,65.4605,12/31/2019,76.7693,105.3465104,113.8970481,74.10411601,0.05931898,0.049237675,0.084454988,Industrials,-0.016287306,-0.31966084,-0.317994216,0.003079619,-0.200035086,-0.211326554,-0.046560217,0.725027412,0.846815026
383,NVDA,7/26/2020,,4/26/2020,,1/26/2020,,156.6377489,201.3568652,419.4152698,0.07792527,0.070005344,0.044703177,Information Technology,0.030192435,0.067961165,0.052732885,-0.00805153,-0.014141414,-0.037299203,0.255194805,-0.332991803,-0.326037116
384,A,7/31/2020,96.33,4/30/2020,76.4994,1/31/2020,82.1779,130.5669173,236.3149782,151.0299497,0.040635314,0.021182886,0.039951817,Health Care,-0.007315289,-0.14,0.012222776,-0.087693441,-0.525581395,-0.485660719,0.018578352,1.254901961,0.970282961
385,TDY,9/27/2020,,6/28/2020,,3/29/2020,,135.8316788,122.9528709,123.26745,0.029858336,0.032535852,0.031031064,Industrials,-0.059458164,-0.222720478,-0.289543754,-0.052638287,0.055769231,0.13990619,0.007668505,0.115664845,0.024672831
386,ETN,6/30/2020,86.8573,3/31/2020,76.41,12/31/2019,92.3534,84.93652296,71.71723973,683.4477351,0.028105957,0.030747631,0.003594587,Industrials,-0.014301844,-0.242227979,-0.243034767,-0.08571974,0.11965812,-0.020132068,-0.194821466,-0.870229008,-0.880714829
387,AJG,6/30/2020,97.0813,3/31/2020,80.7954,12/31/2019,93.9952,182.8373637,45.07557401,122.5990913,0.019105809,0.068853763,0.028003498,Financials,-0.05687048,-0.181536555,-0.222548204,0.084524224,2.171082513,2.486626855,-0.15153463,-0.458582,-0.558222311
388,FLT,6/30/2020,251.53,3/31/2020,186.54,12/31/2019,287.72,110.3820536,111.8846777,137.3918032,0.063452146,0.052592259,0.053427111,Information Technology,0.026184645,-0.025353876,0.044939226,-0.054069291,-0.373486577,-0.360368759,-0.205639751,0.058850749,0.098065677
