,Name,Sector,Symbol,Q1 Rev Growth,Q1 Op Inc Growth,Q1 EPS Growth,Q2 Rev Growth,Q2 Op Inc Growth,Q2 EPS Growth,Q3 Rev Growth,Q3 Op Inc Growth,Q3 EPS Growth
260,Jacobs Engineering Group,Industrials,J,-0.009671478040816856,0.5273998869691587,0.8444021317922175,1.0199791729227758,1.1085584781991054,-0.3529600962835384,-0.5196777654032301,-0.3909076095812286,0.49602328303641585
261,JM Smucker,Consumer Staples,SJM,0.00740627234651139,-0.12371134020618557,-0.11268611437745311,0.060690564315773465,0.19965397923875433,0.20439197366510137,-0.05745697896749522,0.04153446783963081,0.04912753161536026
262,Johnson & Johnson,Health Care,JNJ,-0.0026991854243987082,0.5431484115694643,0.44641524022823026,-0.11381760185587937,-0.39468428330004607,-0.3731019322847782,0.0,0.0,0.0
263,Johnson Controls International,Industrials,JCI,-0.11125278928912974,3.1066666666666665,-0.7346208500193774,-0.023672883787661407,0.0,0.3695175972350678,-0.01855253490080823,-1.2110389610389611,-1.869481765834933
264,JPMorgan Chase & Co.,Financials,JPM,-0.03442282130806721,-0.07365190705830776,-0.043908262778466524,-0.0028237619568670363,-0.7050638902035021,-0.6586474165256648,0.16739230469717886,0.7859435173299102,0.6464209182016927
265,Juniper Networks,Information Technology,JNPR,0.06619009796134498,0.4496753246753247,0.7107268362269928,-0.17390944458240212,-0.7793952967525196,-0.8761796290270094,0.08847695390781563,1.2969543147208122,2.017904073587385
266,Kansas City Southern,Industrials,KSU,-0.024341313360973654,-0.16489361702127658,-0.2815584473066879,0.003015764222069911,0.22632696390658175,0.2155497712815932,-0.25119584529178623,-0.37534626038781166,-0.26760599072501967
267,Kellogg Co.,Consumer Staples,K,-0.04418742586002373,0.3688212927756654,-0.4112320345601063,0.058641017685386286,0.275,1.3722308452095389,0.015533411488862838,0.10239651416122005,0.008595051153937619
268,KeyCorp,Financials,KEY,0.004932182490752158,0.12008281573498965,0.14228461723062158,-0.10552147239263804,-0.6894639556377079,-0.6857707094686863,0.1728395061728395,0.27976190476190477,0.2860867821087116
269,Keysight Technologies,Information Technology,KEYS,-0.022321428571428572,-0.02403846153846154,-0.16410366916762975,-0.182648401826484,-0.4975369458128079,-0.5598078275134756,0.12960893854748604,0.7843137254901961,1.4658467763403078
270,Kimberly-Clark,Consumer Staples,KMB,0.09295221470652411,0.2804532577903683,0.20763472205607356,-0.07925733679377121,0.023230088495575223,0.03845572326060324,0.019080659150043366,-0.28,-0.302142272606323
271,Kimco Realty,Real Estate,KIM,0.04687295622386176,0.15851973065908914,0.2928320802005011,-0.021564853273899977,0.06376216835273907,-0.1901364764267989,-0.17542382240874704,-0.4413292541785916,7.304145921103025
272,Kinder Morgan,Energy,KMI,0.042937149968886125,1.0304942166140905,0.20393736017897082,-0.0733890214797136,-0.9777317452097359,-1.5023041474654377,-0.17578879587894397,-7.558139534883721,-1.0844184670020713
273,KLA Corporation,Information Technology,KLAC,0.06794824446340562,0.12817369006064624,0.10866400802214406,-0.05663574818162606,-0.6685053507651821,-0.7919480151386319,0.02502099772185252,1.953593263201804,4.272603425823901
274,Kohl's Corp.,Consumer Discretionary,KSS,0.4771891891891892,0.8826291079812206,1.1822730521801288,-0.6446135831381733,-2.7905236907730675,-3.0547646343175328,0.4032125205930807,1.1643454038997214,1.0863167842777806
275,Kraft Heinz Co,Consumer Staples,KHC,0.07570770243581304,-0.5016949152542373,-0.7982124394623715,-0.05798653610771114,0.30612244897959184,1.0819793703229286,0.07974662985220075,-2.7434895833333335,-5.371349005893402
276,Kroger Co.,Consumer Staples,KR,0.032851933938657325,1.1141732283464567,0.2464252838293955,0.4380299726577372,1.4692737430167597,2.7863912754486595,-0.2661917254326217,-0.3815987933634992,-0.3225405865792845
277,L Brands Inc.,Consumer Discretionary,LB,-0.6486084554918207,-4.925925925925926,-0.5412923165384893,0.00012636033857315598,0.000949685534591195,0.00040104458123498644,0.40187848089328493,1.1384963078143393,0.8355430736072105
278,L3Harris Technologies,Industrials,LHX,0.09049875874520424,0.05250596658711217,-0.08044533647177508,-0.04263245033112583,-0.5714285714285714,-0.43462063685242003,-0.03912667531344574,0.5661375661375662,0.31313478388293203
279,Laboratory Corp. of America Holding,Health Care,LH,0.008502646406009902,0.04481203007518797,0.032149013215034904,-0.04388162795422225,-1.5544041450777202,-2.408233542624118,-0.01947730009207451,2.5456905503634477,1.726402461259373
280,Lam Research,Information Technology,LRCX,0.19289196424696156,0.2773367072592124,0.10890233921344719,-0.03091773527472991,0.011074840752733751,0.1317093805154835,0.11512866343801488,0.08875775448989648,0.21822582765580661
281,Lamb Weston Holdings Inc,Consumer Staples,LW,-0.08035714285714286,-0.16020671834625322,-0.20709309026140715,-0.09644724207831004,-0.8098461538461539,-1.014455793549069,0.029047113000354233,3.3915857605177995,-56.490859232175495
282,Las Vegas Sands,Consumer Discretionary,LVS,0.07969230769230769,0.06742857142857143,0.1816450491264013,-0.49216300940438873,-0.9411134903640257,-1.001599492069694,-0.9450056116722784,-17.763636363636362,-818.3129770992366
283,Leggett & Platt,Consumer Discretionary,LEG,-0.07617203259904785,-0.062456627342123525,-0.13235454051114737,-0.08681980959035723,-0.40266469282013323,-0.47195412384056157,-0.19167862266857963,-0.7174721189591078,-1.1333748738947242
284,Leidos Holdings,Information Technology,LDOS,0.04197530864197531,0.04819277108433735,0.14798169929931368,-0.022004062288422478,-0.26436781609195403,-0.37346722629741497,0.008653513326410523,0.296875,0.3304366336509685
285,Lennar Corp.,Consumer Discretionary,LEN,-0.35375213851878445,-0.5233952149578142,-0.3998696522508263,0.17357991200214323,0.5973882781807193,0.30153435623749164,0.11024018922062052,0.2696455835773312,0.28584029656824766
286,Lilly (Eli) & Co.,Health Care,LLY,0.11638607895409561,0.018732089187111205,0.19670221805502663,-0.04157670919201832,0.09145797598627788,-0.022115578842987343,-0.061503805590634494,-0.24767412622579835,-0.02969528531009799
287,Lincoln National,Financials,LNC,-0.09695371997656707,5.743801652892562,3.6857453942565854,-0.0029192345118391177,-0.8013937282229965,-0.8785599115492698,-0.026675341574495772,-1.5526315789473684,-2.845415576040363
288,Linde plc,Materials,LIN,0.011428571428571429,-0.345,-0.30160643758413086,-0.048163841807909606,0.11908396946564885,0.13433657746195474,-0.05371716871939457,-0.1937244201909959,-0.19178056613638064
289,Live Nation Entertainment,Communication Services,LYV,-0.23431638685168127,-1.318872793136467,-1.9285950291860936,-0.527351591030536,-1.0823685479980705,-0.15383094805092115,-0.9457535478324923,-2.4057276886546592,-2.0618925246987603
290,LKQ Corporation,Consumer Discretionary,LKQ,-0.04381287977246136,-0.10575543299735482,-0.07588689777921616,-0.002965254197869668,0.10730995282654088,0.035521996060407145,-0.12483176076789401,-0.21233271351124847,-0.17460317460317465
291,Lockheed Martin Corp.,Industrials,LMT,0.04660206973831652,0.020902612826603325,-0.06610557612416729,-0.014296510895578788,-0.012563983248022336,0.14862890037904922,0.03635550444061082,-0.016965127238454288,-0.04692934017805262
292,Loews Corp.,Financials,L,0.033099936346276254,1.0490196078431373,2.076428841389157,-0.02895871842267406,-3.3373205741626792,-4.005473730190148,-0.10913705583756345,0.02661207778915046,-0.3473008202454379
293,Lowe's Cos.,Consumer Discretionary,LOW,-0.07827237175063262,-0.3851091142490372,-0.5093662375031197,0.22761589817183503,1.0782881002087683,1.6458610732933383,0.3876493011435832,0.9874434957307886,1.1236061791780698
294,LyondellBasell,Materials,LYB,-0.06225636321944508,-0.2900355871886121,-0.3562528374367034,-0.08375106981293556,-0.6190476190476191,-0.7661131514563001,-0.25994128636242325,0.11513157894736842,1.1805446026812636
295,M&T Bank Corp.,Financials,MTB,-0.017844612687291074,0.02699000078733958,0.0386047439371022,-0.015496711164913688,-0.46373142795811034,-0.4473821088767435,-0.04100148390116621,-0.10687950501645466,-0.0933597841459235
296,Marathon Oil Corp.,Energy,MRO,-0.07709750566893424,-0.7046413502109705,-1.1215203426124196,0.0,-0.7857142857142857,-1.3199839807769325,-0.7755937755937756,-47.86666666666667,-15.388227170723287
297,Marathon Petroleum,Energy,MPC,0.000801333418808898,-0.5844861660079052,-0.5904682687497362,-0.22890177113025653,-15.051129607609989,-21.972845684009123,-0.36883203189898656,1.083015993907083,1.0009670175438596
298,MarketAxess,Financials,MKTX,-0.013852899382204761,-0.07752596073675434,-0.07125217232232688,0.3020944102824911,0.49691870306157665,0.4885835063105105,0.09360390109955143,0.1432225625487161,0.11851640745867588
299,Marriott Int'l.,Consumer Discretionary,MAR,0.016464799394398183,-0.5485996705107083,-0.27448857729549536,-0.12846769689070936,-0.583941605839416,-0.8878651871676753,-0.6872463148899808,-2.3508771929824563,-8.589713802935897
300,Marsh & McLennan,Financials,MMC,0.07459677419354839,0.2676659528907923,0.2904460747111899,0.09075984990619138,0.8074324324324325,0.9321588666570826,-0.0993334766716835,-0.17289719626168223,-0.2428657427135542
301,Martin Marietta Materials,Materials,MLM,-0.22518211633759222,-0.4655233836234986,-0.4725415488891298,-0.12925105776640447,-0.6867802855826808,-0.8018931064155272,0.32602796910874554,4.301038062283737,7.428523166023166
302,Masco Corp.,Industrials,MAS,-0.5274781715459682,-0.4620253164556962,2.6590132567992346,0.7184782608695652,0.3235294117647059,0.19732566391513842,0.1157495256166983,0.5066666666666667,-0.5571759836952
303,Mastercard Inc.,Information Technology,MA,-0.011864786209984329,-0.09642184557438795,0.0021076139972638227,-0.0917535115541459,-0.0783659858274281,-0.1914136176165553,-0.16812172611623846,-0.22795115332428764,-0.15958931895194
304,Maxim Integrated Products Inc,Information Technology,MXIM,0.033824853669518234,0.08366452142252763,0.04650388674590286,0.01968171012757,0.08453411887185311,0.1105227706470081,-0.029447461898219663,-0.029234184360802194,0.30054083197142517
305,McCormick & Co.,Consumer Staples,MKC,-0.18372844827586207,-0.35093582887700536,-0.32142587227610536,0.15602310231023103,0.325437693099897,0.35382944757944756,0.02084076796802512,0.06060606060606061,0.04816716597996805
306,McDonald's Corp.,Consumer Discretionary,MCD,-0.015025963981880455,-0.048437305441414516,-0.011069619832197808,-0.11863899794354085,-0.26127540783390035,-0.2916418455389227,-0.20212540302053283,-0.43251062824752007,-0.561699299418782
307,McKesson Corp.,Health Care,MCK,0.027006387114690365,-0.04722222222222222,1.2590403276954278,-0.010765226796457784,3.6443148688046647,4.5199307094539005,-0.048791321431622105,-0.5743879472693032,-0.5224451297443332
308,Medtronic plc,Health Care,MDT,0.0014274591227614846,0.21317542561065878,0.4038560615067571,-0.22288454062459506,-0.8071995118974985,-0.6621875308763957,0.08504252126063032,1.129746835443038,-0.2463544060502235
309,Merck & Co.,Health Care,MRK,-0.04267161410018553,0.07808564231738035,0.24564679141129186,0.015925176946410515,0.522196261682243,0.3727394180325199,-0.098283155013685,-0.1995395241749808,-0.06337036333713128
310,MetLife Inc.,Financials,MET,-0.0375,-0.9379562043795621,-0.7251944399187082,0.032467532467532464,30.363636363636363,6.458467251224764,-0.09224318658280922,-0.9268542199488491,-0.9667812309771296
311,Mettler Toledo,Health Care,MTD,0.11951991467979721,0.3648108456001748,0.5072980139326595,-0.23082154773640706,-0.4873346802628676,-0.4860614487724916,0.06394551745173008,0.3101798327412046,0.2965629878946285
312,MGM Resorts International,Consumer Discretionary,MGM,-0.03899550504437931,11.417470352083429,55.594968553459125,-0.29270932230209323,-0.5774299353836996,-0.5843784479823464,-0.8713570609596785,-1.8270641046652463,-2.0700449021576444
313,Microchip Technology,Information Technology,MCHP,-0.037673792794139634,-0.2850136239782016,1.8235418229557387,0.03029361503806121,0.1989329268292683,-0.6777592348120657,-0.012590470446320869,0.21741894469167197,0.23531988353817207
314,Micron Technology,Information Technology,MU,-0.06745723172628305,-0.21428571428571427,-0.17806392274086,0.1336251824056702,1.0136363636363637,0.9897331169921112,0.11364472232438397,0.3058690744920993,0.22820386643233737
315,Microsoft Corp.,Information Technology,MSFT,0.1165027983663591,0.09644549763033175,0.09363514928336765,-0.051075705847287704,-0.0707441826957712,-0.07508104289496434,0.0860055395334228,0.03775486471819521,0.044849419306022466
316,Mid-America Apartments,Real Estate,MAA,0.002851079801362744,0.10259844376326338,0.6616016486706143,0.0030732911565507165,-0.06290685440065695,-0.7204234393969832,-0.012131127152007424,-0.052314489406566925,1.0491736699053391
317,Mohawk Industries,Consumer Discretionary,MHK,-0.03758080490317305,-0.0855079749554408,0.7273679408643191,-0.05722759879101444,-0.05370439780109945,-0.5850865160999981,-0.10323161237626123,-1.426166632559429,-1.440283433678208
318,Molson Coors Beverage Company,Consumer Staples,TAP,-0.12507038288288289,2.3101559207753897,1.4058451859220822,-0.15421124607835252,-1.297523319395304,-1.7153816596663705,0.19050789423625641,5.951351351351351,2.6643576826196473
319,Mondelez International,Consumer Staples,MDLZ,0.08780487804878048,0.03424657534246575,-0.488755007735735,-0.02979892955301606,-0.05518763796909492,0.02396937691644782,-0.11868197405695542,-0.16705607476635514,-0.26009433777621205
320,Monster Beverage,Consumer Staples,MNST,-0.1026582225997881,-0.1982536041856854,-0.1358199097347081,0.04413167047775967,0.15121828131653237,0.09519563509755227,0.029939826588343627,0.11582846559338937,0.13627464283637333
321,Moody's Corp,Financials,MCO,-0.006207174526400645,-0.08163265306122448,-0.052217493137230175,0.0463984425697599,0.1746031746031746,0.3678415033374432,0.1124031007751938,0.19932432432432431,0.04634320703695639
322,Morgan Stanley,Financials,MS,0.01610452749924035,0.008487084870848708,0.047102778547308696,-0.13023325358851676,-0.21478229052323455,-0.22812298891669655,0.2181536874677669,1.0293569431500467,0.9015535401632284
323,Motorola Solutions Inc.,Information Technology,MSI,0.19157472417251756,0.45185185185185184,-0.08417624090749916,-0.30345117845117847,-0.5595238095238095,-0.1920718511037369,-0.022356495468277945,-0.1583011583011583,-0.30563864458234746
324,MSCI Inc,Financials,MSCI,0.03133790402560805,-0.00889578021956177,-0.10360979265550833,0.02502176554207267,0.04239604069618762,0.20635407231937566,-0.0171889246125054,0.035072444247753555,-0.21174948598886495
325,Mylan N.V.,Health Care,MYL,0.07769186615794983,-0.19184430027803523,-0.892681334820093,-0.17939720533868037,-0.29548929663608564,0.019513431322858585,0.04276114844227245,-0.35919696147585456,0.8936117325379069
326,Nasdaq Inc.,Financials,NDAQ,-0.028284671532846715,0.1504424778761062,0.3552514364616277,0.2704225352112676,0.057692307692307696,0.00010681390552717878,0.03325942350332594,0.14545454545454545,0.1922198488333881
327,National Oilwell Varco Inc.,Energy,NOV,0.0729068673565381,-1.2662337662337662,-0.5778720606193443,-0.17448487505480054,-4.587392550143266,-4.3030212829290075,-0.2055231014338821,0.9487179487179487,0.9548034015323735
328,NetApp,Information Technology,NTAP,0.024070021881838075,-0.0945945945945946,0.1747664277528505,-0.002136752136752137,-0.0037313432835820895,-0.27662635064194246,-0.06995003568879372,-0.49063670411985016,-0.6036
329,Netflix Inc.,Communication Services,NFLX,0.05491735245455181,1.0899256726105315,0.2050199552448843,0.06598741160024002,0.4170827002387671,0.012450383530522849,0.04673676533590012,-0.03171375801957099,0.12824844156744597
330,Newell Brands,Consumer Discretionary,NWL,0.21455969966538807,0.7961735462488702,2.2616049741886157,-0.3663486090579223,-9.40650406504065,-2.6184620499922238,0.11930010604453871,1.1157670454545454,1.0608562822862029
331,Newmont Corporation,Materials,NEM,0.0936232952451161,-0.797158081705151,-0.740270376353014,-0.13009774182676104,-0.4921190893169877,0.47643819294090306,-0.08368849283223556,0.47586206896551725,-0.5783853474662178
332,News Corp. Class A,Communication Services,NWSA,0.0594017094017094,1.668103448275862,1.3721537308417977,-0.08592174263816055,-7.748387096774193,-9.617681783457185,-0.15136804942630186,0.6166347992351816,0.4563447931273472
333,News Corp. Class B,Communication Services,NWS,-0.051094890510948905,-7.285714285714286,-5.036254199328107,0.0594017094017094,1.668103448275862,1.335574983187626,-0.9990859217426381,-1.0067483870967742,-10.225070831317808
334,NextEra Energy,Utilities,NEE,-0.176597272074659,-0.4494664155681105,0.09680201698513795,0.0054489973844812556,1.258836944127708,-0.5683816264392152,-0.08866247561239975,-0.4013124684502776,2.0279020333796614
335,Nielsen Holdings,Industrials,NLSN,0.04641089108910891,1.3027027027027027,0.7692568611636654,-0.07806031933767002,-0.5625,0.8349993466614399,-0.040410519563822966,-0.7142857142857143,-0.6652148089487231
336,Nike Inc.,Consumer Discretionary,NKE,-0.02149912841371296,-0.3524590163934426,-0.23901790310587429,-0.3751979414093428,-2.0670886075949366,-1.954168780652799,0.6781245049897038,-3.094899169632266,-2.8762850053172633
337,NiSource Inc.,Utilities,NI,0.4999463231347289,-1.4175824175824177,-21.94671201814059,0.1490838820498139,4.9,1.5326657645466846,-0.40037371535347244,-0.38124156545209176,-1.0622904176404837
338,Noble Energy,Energy,NBL,0.049151027703306524,-142.88888888888889,-72.23122529644269,-0.131175468483816,-2.345945945945946,-2.279214113301176,-0.44019607843137254,0.9473805677359797,0.8970482831308191
339,Norfolk Southern Corp.,Industrials,NSC,-0.05315029919042591,-0.03413654618473896,0.023770923763280504,-0.024163568773234202,-0.4095634095634096,-0.4212935675272113,-0.2057142857142857,0.07394366197183098,0.03688338142929888
340,Northern Trust Corp.,Financials,NTRS,-0.016206482593037214,-0.06331104994101455,-0.024199926481236,0.0087248322147651,-0.03211586901763224,-0.019046694938955895,-0.08855017238250772,-0.12556929082628496,-0.125965879998138
341,Northrop Grumman,Industrials,NOC,-0.011581240683407866,-0.17781690140845072,-3.1222485733343217,0.03062645011600928,0.06423982869379015,0.16544731772333876,0.02239981990094552,-0.009054325955734407,-0.01617567007426129
342,NortonLifeLock,Information Technology,NLOK,-0.5087440381558028,-0.751004016064257,2.499884589976043,-0.006472491909385114,3.435483870967742,-0.9179163198566367,0.0,-0.4909090909090909,-0.46755693467058235
343,Norwegian Cruise Line Holdings,Consumer Discretionary,NCLH,-0.2263671518838196,-0.6287686330912757,-0.7298601545760636,-0.157863810922196,-10.601938221174093,-16.588371722465165,-0.9864229333649857,-0.6851793881893204,-0.6605979933626961
344,NRG Energy,Utilities,NRG,-0.2673564753004005,-0.5288683602771362,8.238402620550122,-0.08018223234624146,0.10784313725490197,-0.9638022734383148,0.10846953937592868,1.1415929203539823,1.6183479441906408
345,Nucor Corp.,Materials,NUE,-0.060894112583360756,-0.5013576631736889,-0.6060545575515636,0.09598896749761192,-0.08742792801537536,-0.8110960986319878,-0.230610470176307,0.22821890123916397,4.355684696766502
346,Nvidia Corporation,Information Technology,NVDA,0.030192435301924354,0.06796116504854369,0.052732884669586,-0.008051529790660225,-0.014141414141414142,-0.037299203343345994,0.2551948051948052,-0.33299180327868855,-0.32603711642293187
347,NVR Inc.,Consumer Discretionary,NVR,0.04091265941390725,0.10387359352316733,0.14974650316937874,-0.20481037686716735,-0.4439350322817874,-0.30314435599042383,0.021575982632110233,0.306771674182806,-0.05481248483368374
348,O'Reilly Automotive,Consumer Discretionary,ORLY,-0.06883595446963242,-0.17685783694997603,-0.16445669257263815,-0.0026129944924938833,-0.04063845545783381,-0.0652045455080501,0.24837925658402407,0.7388050363465947,0.7892659806484432
349,Occidental Petroleum,Energy,OXY,0.1011666376458297,-2.173120728929385,-0.7451353003278323,0.018975332068311195,0.25915290739411345,-0.014105045976718788,-0.5405027932960894,-6.757751937984496,-4.577038762707926
350,Old Dominion Freight Line,Industrials,ODFL,-0.037436919206033245,-0.13452582897755222,-0.12091278661675246,-0.021642756781073438,-0.02705774869332427,-0.07543811496203143,-0.09232056262938491,0.08732871103346618,0.12339759448007846
351,Omnicom Group,Communication Services,OMC,0.1427782990231249,0.3657299809845764,0.43200272170560217,-0.177315753887762,-0.3499381188118812,-0.373494675599622,-0.17793301828641875,-0.8512613041408853,-1.094895800854492
352,ONEOK,Energy,OKE,0.1769057293388028,0.010708263593770416,0.03497687923432618,-0.19782730629079526,-1.216285598197466,-1.4447359534509183,-0.22274967800392387,4.414928035370354,1.9337071432743413
353,Oracle Corp.,Information Technology,ORCL,0.018930726024547536,0.10838831291234684,0.13290765217140635,0.06563903634136382,0.22108843537414966,0.25256997455470725,-0.10269182871922598,-0.25464252553389044,-0.2641185552350384
354,Otis Worldwide,Industrials,OTIS,,,,,,,,,
355,PACCAR Inc.,Industrials,PCAR,-0.03923354798178106,-0.11137352392790553,-0.12600664816147494,-0.15619891453606224,-0.3126311372219891,-0.3237400669176077,-0.4067458395489858,-0.5881155881155881,-0.5884484557999304
356,Packaging Corporation of America,Materials,PKG,-0.01753584280573485,-0.10540334855403348,-0.24087943440954954,-0.0065697674418604655,-0.11059123777116121,0.03817189443139424,-0.09779364429098145,-0.4447632711621234,-0.6002795062057033
357,Parker-Hannifin,Industrials,PH,0.04902158067554733,-0.41188394019706526,-0.39833736512690543,0.05845040586350842,0.7827836354643449,0.8064470837508216,-0.14634407870286342,-0.18405309177222853,-0.19407604202731632
358,Paychex Inc.,Information Technology,PAYX,0.15342686988997678,0.37576821773485514,0.3687797942627751,-0.19917738689069747,-0.36268878961922996,-0.37690811515392214,0.018686482351655556,-0.0520694259012016,-0.042835896513965493
359,Paycom,Information Technology,PAYC,0.10515639463789812,0.19261808687396154,0.15930272438526114,0.25313713425952256,0.4804789863004611,0.38697520065857166,-0.2507798059149723,-0.7022763936189281,-0.5447328640718174
360,PayPal,Information Technology,PYPL,0.13316582914572864,0.14634146341463414,0.09740543598446853,-0.06913928643418665,-0.5018773466833542,-0.8338917918316657,0.13923776526634907,1.3894472361809045,17.228664127521515
361,Pentair plc,Industrials,PNR,-0.05985169491525424,-0.16914191419141913,-0.24783132319829657,0.004647887323943662,0.10228401191658391,0.005453195340418663,0.11944483387074162,0.15405405405405406,0.5232292460015233
362,People's United Financial,Financials,PBCT,0.11480096767099186,0.05075528700906345,-0.05685335513636625,0.025448806470704282,-0.04427832087406555,-0.06065203257066781,-0.04732589457483648,-0.33574007220216606,-0.29466051417270933
363,PepsiCo Inc.,Consumer Staples,PEP,-0.32747093023255813,-0.28883945124212085,-0.23964522859432139,0.14869245731575534,0.20855057351407716,0.23284469716730122,0.1345876450297899,0.2985332182916307,0.39486467730742564
364,PerkinElmer,Health Care,PKI,0.1394395146288917,0.3579659542902454,0.1280790992741613,-0.19006922442817842,-0.5791783608657161,-0.4907623197216875,0.24421057149338746,2.930867015800546,3.0660940505405585
365,Perrigo,Health Care,PRGO,0.11057006128788514,-1.1273062730627306,-1.2072910175376124,0.013758693680072574,22.115942028985508,6.546847040297759,-0.09090231170768083,-0.19423472889498972,-0.43127943738305696
366,Pfizer Inc.,Health Care,PFE,-0.05201765447667087,2.193548387096774,11.0985,0.0,-0.012859633827375762,0.0,-0.018872630528766213,-0.24022963126517996,0.006288062583552164
367,Philip Morris International,Consumer Staples,PM,0.009290761580738027,-0.10114777618364419,-0.14768036372290752,-0.07260469337482173,0.11292897047086992,0.1285048528732092,-0.07018034391164546,-0.020795984223736106,0.06626166788962631
368,Phillips 66,Energy,PSX,0.07510958853648654,0.325678496868476,0.040349399193011934,-0.3079216062495717,-7.067716535433071,-4.443378937049823,-0.45972572899648495,0.8463534907864002,0.9431768350473172
369,Pinnacle West Capital,Utilities,PNW,-0.43701854319874167,-0.9702521758536041,-0.7952399692388789,-0.012620992823591009,2.369342335583896,-0.5314125509142525,0.4043629991086671,5.478501805947256,5.453358419567262
370,Pioneer Natural Resources,Energy,PXD,0.09767248545303409,0.12709832134292565,0.5164217086095589,-0.2389246497538811,-0.825531914893617,-0.17000705581723527,-0.43233830845771143,-3.731707317073171,-2.5282430383236836
371,PNC Financial Services,Financials,PNC,0.024067122985206447,-0.03615886188500297,0.004846912432879058,-0.06511427339370418,-0.45940959409594095,-0.31710716464883276,-0.05996309963099631,-2.026166097838453,3.0270590558957147
372,PPG Industries,Materials,PPG,-0.08033769063180828,-0.2494061757719715,-0.1660548512880753,-0.10719573586023097,-0.46835443037974683,-0.5800743421696176,0.2222222222222222,2.4047619047619047,3.356029723496937
373,PPL Corp.,Utilities,PPL,0.010863942058975685,-0.045454545454545456,-0.2578733491364714,0.0511770726714432,0.17893217893217894,0.4947420820110758,-0.15335929892891917,-0.2717258261933905,-0.3795964810035245
374,Principal Financial Group,Financials,PFG,-0.10553050624964329,0.07369942196531792,0.09092940125111702,0.09631827462991321,-0.11655450874831763,-0.029834490719192665,-0.3605331315659285,0.5191956124314442,0.38667830859423724
375,Procter & Gamble,Consumer Staples,PG,-0.05625,-0.22939468394013848,-0.210182204139395,0.028116649238991518,0.00782608695652174,-0.03974162567975557,0.09153576675330546,0.5188380788035662,0.5767131594906003
376,Progressive Corp.,Financials,PGR,0.09832538224970387,0.3105501985252411,0.2726169384651871,-0.04661172070565653,-0.33441535021279667,-0.3473992874760209,0.020890844558832687,1.5199956648964994,1.5607851041850387
377,Prologis,Real Estate,PLD,-0.12329371957192939,-0.2901599313768564,-0.14397924727910388,0.1842881978073064,-0.02715800908635405,0.14828672039005902,0.2942863772833075,0.9825188596358349,-0.21805475695519486
378,Prudential Financial,Financials,PRU,0.5174240880374974,-0.22086956521739132,-0.1956534264412717,-0.48999462798818155,-1.2514880952380953,-1.245598263660067,0.5379855167873601,-5.899408284023669,-7.902804310734547
379,Public Service Enterprise Group (PSEG),Utilities,PEG,0.07645525629887055,0.03469387755102041,0.08436599695547702,0.12227602905569007,0.571992110453649,0.025176058380611016,-0.26285508809780656,-0.4893350062735257,0.006699636725778804
380,Public Storage,Real Estate,PSA,-0.016229830969539418,0.050653352492229055,-0.029854937648638395,-0.0019749156444817343,-0.12694690061120492,-0.051587983609078444,-0.009491929695202505,-0.04256307164186123,-0.13971920721820566
381,PulteGroup,Consumer Discretionary,PHM,0.11310210986343168,0.19064799287715828,0.23962247136974363,-0.23929526638653484,-0.39495723143197287,-0.389224315608254,0.130197648781253,0.7326107313596366,0.7148490743313881
382,PVH Corp.,Consumer Discretionary,PVH,0.005062410634926769,-1.3551020408163266,-1.327476315966816,-0.4832359274069517,-11.731452455590386,-15.63761115142588,0.17611607142857144,0.9948292843072882,0.9529383504303661
383,Qorvo,Information Technology,QRVO,0.07732137677296833,1.3647974736973751,0.9591393519250963,-0.0935491034700192,-0.36567307247354053,-0.6866029937526152,-0.0004074783059057697,-0.033787022948496157,0.9446240337315531
384,QUALCOMM Inc.,Information Technology,QCOM,0.054632322393020356,0.4171597633136095,0.9053644328789362,0.027378373054953713,-0.3173277661795407,-0.4905400325773713,-0.061924846625766874,0.26452599388379205,0.8245941957697982
385,Quanta Services Inc.,Industrials,PWR,-0.0716082668857808,-0.29600179565794627,-0.14033243758668518,-0.11202293754818812,-0.4523074627068169,-0.6678094709908365,-0.09329057069312018,0.39856571336561925,0.9549611079491556
386,Quest Diagnostics,Health Care,DGX,-0.015337423312883436,0.1597444089456869,0.18539640868135654,-0.05399792315680166,-0.5179063360881543,-0.605798020738702,0.0027442371020856204,0.6171428571428571,0.8549493406788212
387,Ralph Lauren Corporation,Consumer Discretionary,RL,0.02608135036924159,-0.03732303732303732,0.8855369372992072,-0.2722339635574342,-2.264705882352941,-1.7665218427052964,-0.6173769719802213,0.4080338266384778,0.4829394771737071
388,Raymond James Financial Inc.,Financials,RJF,-0.011990407673860911,-0.02972972972972973,0.012033321399755324,0.02475728155339806,-0.3342618384401114,-0.3676154573149806,-0.1113216485078162,-0.17154811715481172,0.03016539620782647
389,Raytheon Technologies,Industrials,RTX,0.0028210915059499386,-0.2570394207562349,-0.007572165142448503,-0.4189555521456703,-0.29886302111532215,-1.0461740324158697,0.23776408450704226,-3.9034749034749034,-40.95877135348226
390,Realty Income Corporation,Real Estate,O,0.06221025151838225,0.13947517980676896,0.24540441176470587,0.04229125422296235,-0.02043203082003302,0.10884336429571186,0.0007119739538206453,-0.03407015942130768,-0.27997337739832917
